"Year"	"Prec"	"Etp"	"Temp"	"Qobs"
"10-02-1986"	20.9	4.7	33.7	7.07431759632169
"11-02-1986"	8.9	3.9	32.4	4.54465171045309
"12-02-1986"	0.9	5.2	33.9	2.01559558083718
"13-02-1986"	0	3.8	32.9	1.40170582993769
"14-02-1986"	0	5.6	34	1.45013987456773
"15-02-1986"	0	4.6	33	1.01942928409246
"16-02-1986"	7.6	3.5	30.5	1.81331980899315
"17-02-1986"	2.6	4.4	31.4	3.52147413359172
"18-02-1986"	1.8	4.1	31.9	3.47455435443241
"19-02-1986"	0	5.4	33.8	1.4333751179389
"20-02-1986"	9.9	5.4	34.2	1.03393275218244
"21-02-1986"	0	5.3	34	0.768301012609544
"22-02-1986"	0	4.9	33.7	0.60028229370956
"23-02-1986"	0.6	5.1	33.7	0.485687472310099
"24-02-1986"	0	5	34	0.679198821126744
"25-02-1986"	0	4.7	34.5	3.70884620501726
"26-02-1986"	6	4.9	34	2.98801441638675
"27-02-1986"	0.9	4.6	34.2	0.985836327533012
"28-02-1986"	17.3	3	30.3	3.66834049182239
"01-03-1986"	3.1	2.6	28.8	1.31651131535724
"02-03-1986"	11.8	3.9	31.1	0.836863226569406
"03-03-1986"	0.4	5.1	33	1.55014849665323
"04-03-1986"	11.3	5.2	33.1	1.73384047136433
"05-03-1986"	0.3	5.6	33.5	0.930513528818236
"06-03-1986"	0	5	33.2	0.917672653610135
"07-03-1986"	14.9	3.9	31.8	0.978537439253036
"08-03-1986"	18.5	4.5	32.4	1.89177857377571
"09-03-1986"	8.3	3.8	31.4	2.82668490408092
"10-03-1986"	8.2	4.5	32.2	3.11859188576608
"11-03-1986"	0.9	5	33.6	1.16206650969376
"12-03-1986"	0.2	5.6	34.4	0.77751138429258
"13-03-1986"	0	5.3	33.9	0.535955294377418
"14-03-1986"	0	5.4	34.3	0.479775820613001
"15-03-1986"	2.6	5.4	34.1	0.504795068793645
"16-03-1986"	0.3	5.2	33.9	0.345386904560087
"17-03-1986"	3.2	4.3	33	0.275214116023486
"18-03-1986"	2.5	4.7	34.2	0.260207031566697
"19-03-1986"	7.3	4.5	33.1	0.256958768363106
"20-03-1986"	0.8	4.7	33.6	0.310966160222071
"21-03-1986"	2.3	5.3	34.4	0.27969173025922
"22-03-1986"	0	5.5	35	0.202698131276082
"23-03-1986"	0	5.5	34	0.167714499257712
"24-03-1986"	0	5.4	34	0.155333294351338
"25-03-1986"	15.1	5	33.6	0.150409770194309
"26-03-1986"	9.9	4.4	33	0.145741056133375
"27-03-1986"	2.2	3.7	31.6	0.148535647050468
"28-03-1986"	18.5	3.2	31.5	0.211850750032376
"29-03-1986"	2.3	4.1	31.4	0.320433689303255
"30-03-1986"	8.6	3.7	31.9	1.07910617562739
"31-03-1986"	0.7	4.6	32.9	0.676619732679953
"01-04-1986"	3.7	4.8	33	0.282331283037764
"02-04-1986"	4	5.1	33.2	0.217904232860704
"03-04-1986"	0.1	5	33.2	0.188899248892348
"04-04-1986"	1	5.3	33.3	0.16076137224662
"05-04-1986"	1.1	4.5	33.2	0.155400924539192
"06-04-1986"	1.5	4.6	34.4	0.152363608645484
"07-04-1986"	2.7	2.2	27.7	0.190161272354878
"08-04-1986"	12.3	2.9	30	0.242180634945475
"09-04-1986"	10.9	2.4	29.4	0.997939168952212
"10-04-1986"	26.6	3.5	31.3	7.36887478531594
"11-04-1986"	1.1	4.3	32.2	2.90444161400054
"12-04-1986"	3.3	3.2	30.1	0.982122252309753
"13-04-1986"	15.3	4.2	31	2.46327245572911
"14-04-1986"	8.4	4.5	31.1	1.58488765528568
"15-04-1986"	1.9	4.8	32.1	0.753648688384439
"16-04-1986"	4.7	5	32.4	0.477070084903044
"17-04-1986"	1.1	5.3	32.6	0.357107495002625
"18-04-1986"	0.1	5.1	32.4	0.300925285184061
"19-04-1986"	0	4.5	32.6	0.254361242362238
"20-04-1986"	3.5	4.5	33.1	0.235631127684372
"21-04-1986"	0.8	4.5	33.2	0.205067899255997
"22-04-1986"	0.1	4.6	33.3	0.178028683920866
"23-04-1986"	0	4.8	33.7	0.157199670623718
"24-04-1986"	0	4.9	33.8	0.142724563830154
"25-04-1986"	0	5.1	33.7	0.124575503246219
"26-04-1986"	0	4.9	33.7	0.113034678955933
"27-04-1986"	0	5	32.9	0.103008445504984
"28-04-1986"	0	5.2	32.8	0.0993268997805802
"29-04-1986"	0	5.7	32.4	0.0890034963403875
"30-04-1986"	0	5.1	31.6	0.0796095625380836
"01-05-1986"	0	5.9	32	0.0768403503718973
"02-05-1986"	0	5.3	32.5	0.0708945645506203
"03-05-1986"	0	5	33.6	0.0669923104582934
"04-05-1986"	0	4.9	33.5	0.0637754995528344
"05-05-1986"	0	4.9	34.4	0.061868839548857
"06-05-1986"	0.4	4.6	34.1	0.060648707293752
"07-05-1986"	0.4	4.4	33.8	0.0582453178916963
"08-05-1986"	0	4.4	33.2	0.0559384545080445
"09-05-1986"	0	4.3	33.8	0.0529418096895067
"10-05-1986"	0	4	32	0.0514912080084374
"11-05-1986"	0	4.8	33	0.0499457071519711
"12-05-1986"	0	4.8	32.2	0.0476090183131944
"13-05-1986"	0	4.5	32.1	0.0451156102647621
"14-05-1986"	0	4.7	33	0.0441508923617258
"15-05-1986"	0	4.5	32.7	0.0432008160457507
"16-05-1986"	0	4.5	32.7	0.0420126783697796
"17-05-1986"	0	4.5	32.6	0.0454182030640281
"18-05-1986"	0	4.3	32.1	0.0433065608411931
"19-05-1986"	0	4.5	33.4	0.0415484858318374
"20-05-1986"	0	4.3	33	NA
"21-05-1986"	0	4.5	33.1	0.0404541627692588
"22-05-1986"	0	4.1	31	0.0395387924374289
"23-05-1986"	0	4.1	31.7	0.0404541627692588
"24-05-1986"	0	4.3	31.3	NA
"25-05-1986"	0	4.7	32.3	NA
"26-05-1986"	0	4.9	32.5	NA
"27-05-1986"	0	4.8	32.9	NA
"28-05-1986"	0	4.5	33.1	NA
"29-05-1986"	0	4.2	32.3	0.0395387924374289
"30-05-1986"	0.8	4.4	31.9	NA
"31-05-1986"	0	4.9	31.9	0.0401797685821107
"01-06-1986"	0	4.2	31.2	0.0389043236647743
"02-06-1986"	0	4.8	30.9	0.0395420461234425
"03-06-1986"	0	4.2	31.5	NA
"04-06-1986"	0	4.1	30.2	NA
"05-06-1986"	0	4.7	31.7	0.0422328444567007
"06-06-1986"	0	4.3	31.7	0.0432089502607847
"07-06-1986"	0	4	31.8	0.0454182030640281
"08-06-1986"	0	3.7	30.8	0.0422328444567007
"09-06-1986"	0	4.3	31.1	NA
"10-06-1986"	0	4.6	31	0.0435017820020099
"11-06-1986"	0	4.2	30.4	0.0415690925099236
"12-06-1986"	0	4.3	30.9	NA
"13-06-1986"	0	4.5	30.6	0.0415690925099236
"14-06-1986"	0	4.6	30.7	0.0408744305460172
"15-06-1986"	0	4.7	30.5	0.0395957319426671
"16-06-1986"	0	4.5	30.6	NA
"17-06-1986"	0	4.3	32.3	0.0382796159501606
"18-06-1986"	0	3.9	32.1	0.0401797685821107
"19-06-1986"	0	3.8	31.4	0.0405458082586422
"20-06-1986"	0	3.2	30.7	0.0395387924374289
"21-06-1986"	0	3.2	30.2	0.0409118479351737
"22-06-1986"	0	4	29.4	0.0395387924374289
"23-06-1986"	0	4.4	29.3	NA
"24-06-1986"	0	4.7	28.5	0.0389092041937947
"25-06-1986"	0	4.7	28.4	0.0386001040225015
"26-06-1986"	0	4.1	28.3	0.0392296922661356
"27-06-1986"	0	3.8	29.4	0.0395420461234425
"28-06-1986"	0	3.8	30.9	0.0409118479351737
"29-06-1986"	0	3.9	31.6	0.0422328444567007
"30-06-1986"	0.3	2.9	30.2	0.0428998500894915
"01-07-1986"	15.6	2.8	29	0.0460477913076623
"02-07-1986"	24.5	2.9	26.1	0.0544569428098459
"03-07-1986"	0.2	4	29.3	0.0478910044343743
"04-07-1986"	0	4.2	30.7	NA
"05-07-1986"	0	4.3	31	0.0447739732333327
"06-07-1986"	0	4.3	31.5	NA
"07-07-1986"	0	4.1	31.7	0.0397546202763319
"08-07-1986"	0.2	3.9	31.2	0.0401797685821107
"09-07-1986"	0	4	29.9	0.0382373180319836
"10-07-1986"	0	4.4	28.6	0.0346257265568728
"11-07-1986"	0	3.9	26.9	0.0341148978527355
"12-07-1986"	0	4.3	26.9	0.0340368093884088
"13-07-1986"	0	4.9	29.6	0.0382796159501606
"14-07-1986"	0	4.3	30.7	0.0341148978527355
"15-07-1986"	0	4.1	31.3	0.0357807850917055
"16-07-1986"	0	4.1	32.8	0.0358990023502002
"17-07-1986"	0	4	33.7	0.0372986296170561
"18-07-1986"	0	3.1	29.2	0.0382373180319836
"19-07-1986"	0	4	31	0.039540961561438
"20-07-1986"	0	4.3	30.9	0.038923845780856
"21-07-1986"	0	4.7	31.6	0.0382373180319836
"22-07-1986"	0	4.2	31.3	0.0389092041937947
"23-07-1986"	0	4.4	31.6	0.0415690925099236
"24-07-1986"	0	3.2	30.6	0.0408944949431011
"25-07-1986"	0	3.1	29.7	0.0415690925099236
"26-07-1986"	5.6	2.7	27.8	NA
"27-07-1986"	11.5	2	25.4	0.0467673981976731
"28-07-1986"	31.8	2.8	22.2	0.057389815382517
"29-07-1986"	0.2	4.1	24.9	0.0460461644646555
"30-07-1986"	0	4.9	27.6	0.0408744305460172
"31-07-1986"	0	4.7	29.4	0.0425354372559668
"01-08-1986"	0	3.6	29.5	0.0399243542300421
"02-08-1986"	0	4.5	30.1	0.0386001040225015
"03-08-1986"	0	4.8	30.5	0.0376077297883494
"04-08-1986"	0	5	27.4	0.0350161688785064
"05-08-1986"	0	5.1	26.7	0.0361039845690578
"06-08-1986"	0	4.9	26.5	0.0369065604524157
"07-08-1986"	0	5.1	27.3	0.0361582126692847
"08-08-1986"	0	4.8	27.4	0.0382796159501606
"09-08-1986"	0	4.6	28	NA
"10-08-1986"	0	4.3	29	0.0369358436265383
"11-08-1986"	0	4.3	29.1	0.0395767521075877
"12-08-1986"	0	4.7	30.1	0.0395957319426671
"13-08-1986"	0	3.9	29.7	0.0398592805097698
"14-08-1986"	0	4.4	30.5	0.0409118479351737
"15-08-1986"	0	4.5	30.4	0.0389043236647743
"16-08-1986"	1	3.8	29.9	0.0409118479351737
"17-08-1986"	3.4	3.4	27.8	0.0466964368550905
"18-08-1986"	2.1	5.2	30.4	0.0448000027214416
"19-08-1986"	0	5.9	32	0.0409118479351737
"20-08-1986"	0	6.1	32.5	0.038923845780856
"21-08-1986"	0	5.8	33.2	0.0389043236647743
"22-08-1986"	0	5.8	33.3	0.0346257265568728
"23-08-1986"	0	5.1	33	0.0361517052972574
"24-08-1986"	0	4.6	31.7	0.0364526712535167
"25-08-1986"	0	5.1	33.5	0.0382828696361742
"26-08-1986"	0	4.7	32.8	0.0358979177881956
"27-08-1986"	0	4.9	33.4	0.0356376229071066
"28-08-1986"	0	5.4	33.7	0.0341148978527355
"29-08-1986"	0	5.4	34.1	0.0299989850455147
"30-08-1986"	0	5.1	34.3	0.030983767345635
"31-08-1986"	0	4.7	32.2	0.0317641097078999
"01-09-1986"	0	6.3	30.8	0.0285727860095475
"02-09-1986"	0	6.4	30.8	0.0241423502210107
"03-09-1986"	0	6.2	32.6	0.0254817842966149
"04-09-1986"	0	5.6	33	0.0353887159270651
"05-09-1986"	0	5.1	32.6	0.048075922256148
"06-09-1986"	0.1	5.1	32.6	0.0456703637300832
"07-09-1986"	0	5.3	34.2	0.0425484520000212
"08-09-1986"	0	6	35	0.0390431476013551
"09-09-1986"	0	5.5	34.5	0.0371424526884027
"10-09-1986"	0	5.5	34.4	0.0334945283861399
"11-09-1986"	0	5.3	33.8	0.0345004596453487
"12-09-1986"	0	5.1	32.8	0.0373132712041174
"13-09-1986"	0	5.2	33	0.0371668553335048
"14-09-1986"	0	5.6	33.7	0.0237291320972818
"15-09-1986"	0	5.8	34.7	0.0234536533481293
"16-09-1986"	0	5.7	36	0.0234525687861247
"17-09-1986"	0	5.7	35.2	0.0240588389466613
"18-09-1986"	0	5.7	34.7	0.0226434855307395
"19-09-1986"	0	5.2	33.9	0.0213322500672534
"20-09-1986"	0	5.6	34.5	0.0215483490466575
"21-09-1986"	0	5.7	35.5	0.0219070679296584
"22-09-1986"	0	5.5	35	0.0213360460342693
"23-09-1986"	0	6.2	37.3	0.0215990523203697
"24-09-1986"	0	6.3	36.5	0.0238234889916766
"25-09-1986"	0.1	6.3	37.1	0.0197189640855034
"26-09-1986"	0	6.4	37.4	0.015851958258324
"27-09-1986"	0	6.5	36.9	0.0134463997322593
"28-09-1986"	0	5.8	36.6	0.0127674639174186
"29-09-1986"	4	4.3	32.9	0.024676419539531
"30-09-1986"	13.1	4.8	33.9	0.0498212536619504
"01-10-1986"	0.4	5.2	33.7	0.0415690925099236
"02-10-1986"	6.2	5.2	34.2	0.0333914949957088
"03-10-1986"	0	5.2	34.8	0.0295597374336769
"04-10-1986"	1.4	5.3	34.5	0.0289268955040291
"05-10-1986"	0	6.2	36.5	0.029584140078779
"06-10-1986"	0	5.9	36.4	0.0261075765732332
"07-10-1986"	1	6.1	35.9	0.0250371138747544
"08-10-1986"	0	6.1	35.5	0.0229265562139239
"09-10-1986"	0	5.8	35.8	0.0207975609990163
"10-10-1986"	0.2	5.9	35.9	0.0210285727059828
"11-10-1986"	0	5.8	36.3	0.0191804790502504
"12-10-1986"	0	6.1	35.4	0.0158714803744057
"13-10-1986"	0.4	6.1	35.4	0.0167402145400405
"14-10-1986"	0	5.5	35.3	0.0191544495621415
"15-10-1986"	0.6	5.7	34.8	0.0188030514726713
"16-10-1986"	0	6.4	36.1	0.0193210382860385
"17-10-1986"	0	6.3	35.8	0.0171404179197149
"18-10-1986"	0	5.8	36	0.014817286105995
"19-10-1986"	1.7	5.6	35.8	0.013784783077675
"20-10-1986"	1.1	5.2	34.7	0.0535631552619063
"21-10-1986"	16.9	4.2	32.5	0.046347672701917
"22-10-1986"	2.5	5.2	33.7	0.0400268453394709
"23-10-1986"	4.3	5.8	35.2	0.037661415607574
"24-10-1986"	0.5	6.1	35.8	NA
"25-10-1986"	0	5.9	36.4	0.0293569243388283
"26-10-1986"	0	5.6	35.1	0.0284323352299599
"27-10-1986"	0.6	5.6	35.8	0.0659847523560779
"28-10-1986"	6.9	5.9	35.5	0.053362077466265
"29-10-1986"	5.6	5.5	35.4	0.0503334380685933
"30-10-1986"	5	4.2	33.5	0.0453200502026175
"31-10-1986"	2.7	5.4	35.1	0.0622007155222456
"01-11-1986"	0	5.8	35.5	0.0431845476156826
"02-11-1986"	1.7	6.1	36	0.040236708087349
"03-11-1986"	0.2	6.7	36.2	0.037215660623709
"04-11-1986"	2.4	6.5	36.1	0.0354082380431468
"05-11-1986"	0	6.4	35.8	0.0338171855824899
"06-11-1986"	0.1	6	35.3	0.0326816491637389
"07-11-1986"	0	5.6	35	0.0329858688060117
"08-11-1986"	0	5.9	35.6	0.0338806324597554
"09-11-1986"	0	5.6	35.5	0.0321659399305812
"10-11-1986"	0.3	5.9	35.4	0.0310618558099617
"11-11-1986"	0	4.9	34.7	0.0554746957949042
"12-11-1986"	8.3	3.8	32.3	0.0946705497264982
"13-11-1986"	32.6	5.5	34.7	0.0625826982602438
"14-11-1986"	0	5.1	34.8	0.642247929202393
"15-11-1986"	32.2	5.5	34.2	0.406685222780633
"16-11-1986"	0	5.4	34.8	0.141137578477015
"17-11-1986"	0	5.3	35.2	0.0822645703251921
"18-11-1986"	4.1	4.7	34.3	0.0577301509395409
"19-11-1986"	9.8	4.8	33.1	0.0675900396930443
"20-11-1986"	2.2	5.9	34	0.0732843969276193
"21-11-1986"	0	6.5	34.6	0.0460461644646555
"22-11-1986"	0	6.5	34.6	NA
"23-11-1986"	0	6.1	35.1	0.0415484858318374
"24-11-1986"	13.9	6	34.4	0.0437775318916636
"25-11-1986"	0	6	34.7	0.0385317766162156
"26-11-1986"	0	5.8	34.9	0.0361435710822234
"27-11-1986"	0	5.9	35	0.032024404588989
"28-11-1986"	0	5.9	34.8	0.032024404588989
"29-11-1986"	0	5.9	35.3	0.0282696509292792
"30-11-1986"	0	6.4	35.6	0.0259383849005253
"01-12-1986"	0	6.4	35.7	0.0235404183084923
"02-12-1986"	0	6.4	36.5	0.021882123003554
"03-12-1986"	0	6	36	0.0218419942093861
"04-12-1986"	15.9	4.8	34.3	0.0345647199441176
"05-12-1986"	0.2	5.4	35.2	0.0396152540587488
"06-12-1986"	0.3	5.3	34.9	0.0342092547471303
"07-12-1986"	3.5	4.3	32.7	0.0718848682573092
"08-12-1986"	6.6	3.8	31.9	0.0922680279740462
"09-12-1986"	4.5	4.7	34.7	0.0662393532866431
"10-12-1986"	1.6	6.1	35.8	0.0482304723417946
"11-12-1986"	1.2	6.3	36.5	NA
"12-12-1986"	0	6.6	37.5	0.0379200836456563
"13-12-1986"	0	6.3	36.5	0.0361517052972574
"14-12-1986"	0	6.5	37.2	0.028902492858927
"15-12-1986"	0	5.9	37.1	0.0258765648662666
"16-12-1986"	1.4	6.4	37.2	0.0223680067815869
"17-12-1986"	0	5.4	37.3	0.0248966630951668
"18-12-1986"	28.9	4.7	35.2	0.0550010314154557
"19-12-1986"	0.2	4.9	34.9	0.0395957319426671
"20-12-1986"	9.2	5.7	35.7	0.0382243032879291
"21-12-1986"	19	6	36.2	0.0399769554872622
"22-12-1986"	1	6.1	37.1	0.0428393315296382
"23-12-1986"	1	5.9	36.1	0.040732895204425
"24-12-1986"	2.5	6.2	36.2	0.0527362851896467
"25-12-1986"	10.3	5.7	35.2	0.0415544509228623
"26-12-1986"	2.6	6	35.5	0.0422328444567007
"27-12-1986"	0	5.3	35.2	0.0401260827628861
"28-12-1986"	22.7	5.9	34.9	0.105499684429407
"29-12-1986"	1.9	6	35.6	0.104213936173027
"30-12-1986"	0.2	6.4	36.2	0.0638145437849978
"31-12-1986"	0	6.5	35.3	0.0486954783012402
"01-01-1987"	0	6	36.4	NA
"02-01-1987"	0.1	4.1	33.8	0.0393403175905985
"03-01-1987"	0.2	5.6	35.2	0.0395387924374289
"04-01-1987"	16	5.1	34.5	0.038623422105599
"05-01-1987"	10.4	5.7	35	0.0386017308655083
"06-01-1987"	28.6	5.3	33.8	0.0736032581569534
"07-01-1987"	0	5.5	35.2	0.0595977667113549
"08-01-1987"	0.6	5.1	35.1	0.0494397589768542
"09-01-1987"	1.6	5.7	35.2	0.043518050432078
"10-01-1987"	0.4	5.6	34.7	0.0392296922661356
"11-01-1987"	0	5.7	35.2	0.0373837677344124
"12-01-1987"	2.1	5.1	35.7	0.0342385379212528
"13-01-1987"	0	3.9	32.7	0.0350508748626516
"14-01-1987"	0	3.6	32.4	0.0447880725393917
"15-01-1987"	23.4	2.3	28.2	0.041105984533986
"16-01-1987"	2.1	2.6	29.8	0.0491843446247856
"17-01-1987"	6.2	2.5	30.3	0.0486886997887118
"18-01-1987"	9	4	32.1	0.0716595061324208
"19-01-1987"	69	3.5	33	1.00165285929397
"20-01-1987"	17	2.2	30	0.245842007816594
"21-01-1987"	63.4	1.6	28.1	3.1884819289881
"22-01-1987"	8.1	3.7	31.5	1.41615282154698
"23-01-1987"	0.9	4.1	32.9	1.36490979911309
"24-01-1987"	0.4	4.5	33.2	0.412728443983841
"25-01-1987"	0	4.9	32.8	0.236647091142123
"26-01-1987"	0	4.9	33.2	0.153730156771202
"27-01-1987"	0	4.5	33.4	0.120508070360601
"28-01-1987"	12.8	3.1	31.5	0.167169739256575
"29-01-1987"	2.4	2.9	32.7	0.256735348590172
"30-01-1987"	30.8	2.9	31.3	3.84614210789812
"31-01-1987"	34.3	2.2	28.4	8.89786856288312
"01-02-1987"	47.9	2.6	29.5	9.07857987963676
"02-02-1987"	20.1	2.7	28.8	6.42766105814111
"03-02-1987"	24.5	3.2	31	4.91563303882083
"04-02-1987"	22.3	3.2	30.7	4.14085142314627
"05-02-1987"	6.1	2.1	28.5	6.90424099848681
"06-02-1987"	42.1	3.9	31.6	8.62845545662089
"07-02-1987"	6.2	4.1	32.2	3.62837273615129
"08-02-1987"	2	2.8	30.9	4.72131301345956
"09-02-1987"	13.7	2.4	28.7	11.068999508758
"10-02-1987"	40.6	2.5	28	11.7779719842623
"11-02-1987"	30.9	2	27.8	9.35137042673068
"12-02-1987"	25.3	3.9	31.1	20.6732018658899
"13-02-1987"	27.7	3	28.7	8.77564106337736
"14-02-1987"	6.2	2.9	28.5	2.96702797891464
"15-02-1987"	3.5	3.6	30.7	3.55743267839597
"16-02-1987"	28.9	3.7	31.2	17.1499710879877
"17-02-1987"	5.8	3.9	32.1	6.37639045990405
"18-02-1987"	0.5	4.3	32.6	4.45180070561162
"19-02-1987"	30	1.7	27.1	6.07831917063594
"20-02-1987"	7.8	2.5	28.7	5.94122240150109
"21-02-1987"	17.8	2.4	28	14.1481646825318
"22-02-1987"	42.3	2.8	29.3	12.6308005639211
"23-02-1987"	13.2	2.6	29.1	8.42800542947393
"24-02-1987"	7.3	3.5	31.2	8.01050752547859
"25-02-1987"	19.5	2.4	30	8.8389262640627
"26-02-1987"	1.6	3.6	30.7	5.76219479843152
"27-02-1987"	2.3	3.6	30.2	3.78968035222289
"28-02-1987"	21.5	2.4	28.8	3.42141104861621
"01-03-1987"	17.7	4.5	32.1	2.60350193751296
"02-03-1987"	8	5.3	32.2	1.68020264400841
"03-03-1987"	0.9	5.2	31.8	1.30555778139241
"04-03-1987"	0	5.5	32.5	1.04499154288981
"05-03-1987"	0	5.5	32.6	0.916002321603664
"06-03-1987"	7.1	5.3	33.2	2.50603316358665
"07-03-1987"	0.3	5.5	33.4	1.19258980299975
"08-03-1987"	0	5.3	33.3	0.819374121965232
"09-03-1987"	0	5.6	34.4	0.653936389495547
"10-03-1987"	5.7	5.1	34.3	0.513921874974231
"11-03-1987"	3.3	3.2	30.6	0.464307501514646
"12-03-1987"	1.4	5.2	33.4	0.343315933412422
"13-03-1987"	6.3	5.2	33.5	0.311058890273459
"14-03-1987"	0	5.5	34.3	0.274201135111248
"15-03-1987"	0	5.6	33.3	0.233806623252239
"16-03-1987"	0	4	32.9	NA
"17-03-1987"	2.3	4.6	32.8	0.213532905701414
"18-03-1987"	7.9	5.1	33.2	0.194628989962321
"19-03-1987"	0	4.5	33.9	0.177029802314686
"20-03-1987"	0	4.4	33.1	0.171352120220931
"21-03-1987"	0	5.1	33.2	0.166077895192864
"22-03-1987"	0.3	5.7	34	0.155649831519233
"23-03-1987"	0	5.5	33.9	0.150505753931711
"24-03-1987"	0	5.2	33.3	0.145495077470746
"25-03-1987"	0	5.4	34	0.136075656461336
"26-03-1987"	0	5.3	34	NA
"27-03-1987"	15.6	5	32.7	NA
"28-03-1987"	0.9	4.9	33.4	NA
"29-03-1987"	4.1	4.7	33.9	NA
"30-03-1987"	2.7	5	33.6	NA
"31-03-1987"	1.1	5.7	33.4	0.114464673958916
"01-04-1987"	0	6.2	33.9	NA
"02-04-1987"	0	5.4	34.1	NA
"03-04-1987"	0	5.4	34.1	NA
"04-04-1987"	0	5.3	34.3	0.114464673958916
"05-04-1987"	0	5.1	34.8	0.106633051724149
"06-04-1987"	0	4.9	34.9	0.106633051724149
"07-04-1987"	0.1	5.2	35	NA
"08-04-1987"	0.6	4.2	34.2	0.102783941170044
"09-04-1987"	0	3.7	34.4	0.0992048865550697
"10-04-1987"	4.3	2.8	28.9	0.0954859234415097
"11-04-1987"	6.1	3.6	30.3	0.0954859234415097
"12-04-1987"	0	4.7	32.6	0.102783941170044
"13-04-1987"	0.7	5	32.3	0.102783941170044
"14-04-1987"	0	5.2	32.5	0.0827509963842272
"15-04-1987"	0	5.4	33.4	0.0669803802762435
"16-04-1987"	0.2	5.1	32.9	0.0577870904447792
"17-04-1987"	0	5.2	33.2	0.0505346243204351
"18-04-1987"	0	5	33.1	0.0483904452374639
"19-04-1987"	0	4.7	33.3	0.0452153899691796
"20-04-1987"	0	4.7	32.8	0.0428673132293553
"21-04-1987"	0.2	5.3	33.5	0.0415690925099236
"22-04-1987"	0.4	5.3	32.5	0.0392215580511016
"23-04-1987"	0	5.3	33.2	0.037661415607574
"24-04-1987"	0	5.1	34	NA
"25-04-1987"	16	4	30.8	0.0353805817120311
"26-04-1987"	0.7	4.2	30.8	0.0369358436265383
"27-04-1987"	0	4.2	31.9	NA
"28-04-1987"	0.3	4.6	32.9	0.0369358436265383
"29-04-1987"	0	5	33.7	0.0328492139934399
"30-04-1987"	0.1	4.9	33.7	NA
"01-05-1987"	0.3	4.9	34.1	0.0314826658677224
"02-05-1987"	0	4.7	34	NA
"03-05-1987"	0	4.8	34.2	0.0253820045921974
"04-05-1987"	0	4.9	33.9	NA
"05-05-1987"	0.1	3.9	32.6	0.0245425536006852
"06-05-1987"	0	4.7	33	NA
"07-05-1987"	0	4.7	33.6	0.0254503319984833
"08-05-1987"	0.6	4.4	32.8	NA
"09-05-1987"	0.3	4.7	33.6	NA
"10-05-1987"	0	5	34.1	0.0245425536006852
"11-05-1987"	0	4.6	34.1	0.0263711251403358
"12-05-1987"	0	4.6	34.1	NA
"13-05-1987"	0	4.8	34.2	0.0272149143798662
"14-05-1987"	0	4.8	33.9	0.0263711251403358
"15-05-1987"	0	4.5	33.3	NA
"16-05-1987"	0	4.1	33	NA
"17-05-1987"	0	3.6	31.5	NA
"18-05-1987"	9	4.8	31.4	0.0313915626593412
"19-05-1987"	0	5.3	31.6	0.0289268955040291
"20-05-1987"	0	5.2	31.6	NA
"21-05-1987"	0	5	32.1	0.0271856312057437
"22-05-1987"	0	4.8	31	0.0262051871536416
"23-05-1987"	0	4.8	31.2	0.0252941550698299
"24-05-1987"	0	4.6	31.6	0.0259871901907295
"25-05-1987"	0	4.5	31.9	0.0267160158577789
"26-05-1987"	0	4.6	31.4	0.0250371138747544
"27-05-1987"	0	4.6	30.6	0.0250371138747544
"28-05-1987"	0	4.6	27.1	0.0245045939305264
"29-05-1987"	0	5.1	28.9	0.0223680067815869
"30-05-1987"	0	5	30	0.0253820045921974
"31-05-1987"	0	5	31	0.0245425536006852
"01-06-1987"	0	5.5	31.6	0.0245295388566307
"02-06-1987"	0	4.3	32.2	0.0232107114591128
"03-06-1987"	0	4.4	31.7	0.0242480950164532
"04-06-1987"	0	4.5	32.1	0.0233273018746006
"05-06-1987"	0	4.4	32.1	0.0237226247252546
"06-06-1987"	0	4.6	32	0.0237280475352773
"07-06-1987"	0	4.1	31.6	0.0237161173532274
"08-06-1987"	0	4.3	31.5	0.0257572630457675
"09-06-1987"	0	4.4	31.5	0.0272149143798662
"10-06-1987"	0.1	4	31.5	0.0247800726796789
"11-06-1987"	0	4.2	31.4	0.02463691049508
"12-06-1987"	0	4	31.6	0.025469854114565
"13-06-1987"	0	3.7	30.8	0.0245924434528939
"14-06-1987"	0	3.7	31	0.0262713454359184
"15-06-1987"	0	4.4	30.6	0.02777509065521
"16-06-1987"	0	4.7	30.4	0.0277289967700171
"17-06-1987"	0	4.8	32.2	0.0278667361445934
"18-06-1987"	0	4.7	32.8	0.028902492858927
"19-06-1987"	0	4.3	33.1	NA
"20-06-1987"	0	4.4	32.9	NA
"21-06-1987"	0	4	32	0.02777509065521
"22-06-1987"	0	3.9	32.7	0.0313915626593412
"23-06-1987"	0	4	32.6	0.0323969516375477
"24-06-1987"	0	3.7	30.1	0.0326816491637389
"25-06-1987"	0	4.1	29.5	0.0314826658677224
"26-06-1987"	0	4.6	29.1	NA
"27-06-1987"	0	4.7	28.9	0.0256943584495043
"28-06-1987"	0	4.7	28.7	NA
"29-06-1987"	0	4.2	27.8	0.0245425536006852
"30-06-1987"	0	4.8	30.2	0.0241423502210107
"01-07-1987"	0	4.3	30.5	0.0259025943543755
"02-07-1987"	0	4.1	31.4	0.0267160158577789
"03-07-1987"	0	4.3	31.1	0.0263711251403358
